时间,代码,涨跌,成交额,均价,换手率,振幅,成交笔数,复权因子(后),内盘成交量,外盘成交量,金额流入率,流入资金,流出资金,净流入资金,小单流入资金,小单流出资金,中单流入资金,中单流出资金,大单流入资金,大单流出资金,超大单流入资金,超大单流出资金,小单金额流入率,中单金额流入率,大单金额流入率,超大单金额流入率,买盘成交量,卖盘成交量,净流入量,小单买盘成交量,小单卖盘成交量,中单买盘成交量,中单卖盘成交量,大单买盘成交量,大单卖盘成交量,超大单买盘成交量,超大单卖盘成交量,融资买入额,融资偿还额,融券余额,融券偿还量,融券余量,融资余额,融资融券余额,融券卖出量,融资余额/流通市值,融券余额/流通市值,总股本,流通A股（含锁定股）,总市值,市现率,市盈率,市销率,市净率,股息率
2015-10-22,600660.SH,0.33,138475198,12.8009,0.540075478,0.028526149,6989,53.22923218,4942302,5875336,-8.310124965,35061987,46569449,-11507462,42527470,34241310,53123820,49902517,26010528,41842872,9051459,4726577,5.983858568,2.32626712,-11.43334274,3.123217777,2735193,3643171,-907978,3324338,2670860,4151707,3897207,2034078,3272081,701115,371090,11601224,14542967,2050192.2,14000,158316,960286186,962336378.2,20800,0.037021408,7.904E-05,2508617532,2002986332,32486597039,83.4646245,15.45553604,2.603533512,2.074685222,0.038610039
2015-10-23,600660.SH,0.13,151486383,13.0287,0.580490182,0.016216216,6763,53.22923218,5882232,5744907,4.852251308,60586238,53235738,7350500,33299399,41046699,57259633,56862832,43319403,40015921,17266835,13219817,-5.114189042,0.261938395,2.180712177,2.671539131,4649829,4088722,561107,2555802,3149725,4395208,4362392,3322934,3072447,1326895,1016275,23839879,20582375,1823561.28,24900,139416,963543690,965367251.3,6000,0.036777795,6.96041E-05,2508617532,2002986332,32812717319,84.30249332,15.61068814,2.629669369,2.095512178,0.0382263
2015-10-26,600660.SH,0.05,187930864,13.1799,0.711880794,0.018348624,7062,53.22923218,6926472,7332403,-8.935549299,80030017,96822672,-16792655,41280463,36076877,64992822,53403752,59816321,60755781,20213696,36066891,2.768883136,6.166666695,-0.4998966,-8.435652698,6068806,7348383,-1279577,3133436,2735940,4933333,4051252,4535411,4609072,1533395,2739311,25462206,23980940,2250692.08,0,171416,965024956,967275648.1,32000,0.036694066,8.55802E-05,2508617532,2002986332,32938148195,84.62475056,15.67036202,2.639721622,2.103522546,0.038080731
2015-10-27,600660.SH,0.3,251447969,13.2474,0.947628733,0.038080731,11399,53.22923218,8852109,10128765,4.507798192,115894576,104559809,11334767,61468322,60955216,73462707,85310580,72794914,70785677,43099662,33774132,0.204060507,-4.711858699,0.799066705,3.708731487,8740298,7904058,836240,4645626,4596608,5547550,6432808,5481178,5346287,3259120,2557771,23250863,37237440,2008819.11,21839,149577,951038379,953047198.1,,0.035354447,7.4677E-05,2508617532,2002986332,33690733455,86.55829398,16.02840533,2.70003514,2.151584752,0.037230082
2015-10-28,600660.SH,0.1,403522704,13.6247,1.478642791,0.037974684,16355,53.22923218,15073308,14543705,4.271887512,152736820,135498784,17238036,77442987,86897372,173042955,180826606,113753798,97625099,38983022,37873685,-2.342962343,-1.928925169,3.996974356,0.274913156,11187993,9945956,1242037,5697460,6380013,12709160,13268644,8335185,7171158,2852808,2774798,27213470,28328223,1998069.81,17400,147677,949923626,951921695.8,15500,0.035052008,7.37284E-05,2508617532,2002986332,33941595208,87.20280846,16.1477531,2.720139646,2.167605487,0.036954915
2015-10-29,600660.SH,-0.06,108488058,13.4841,0.401682272,0.017738359,6435,53.22923218,5294965,2750676,-2.855862716,27971712,31069982,-3098270,34809303,36843314,45246009,40113727,23769094,26329615,4202618,4740367,-1.874870873,4.730734511,-2.360186962,-0.495675754,2073662,2304093,-230431,2582851,2733016,3355028,2974432,1761631,1952382,312031,351711,17265487,17289240,1542530.52,36161,114516,949899873,951442403.5,3000,0.035207262,5.71726E-05,2508617532,2002986332,33791078156,86.81609977,16.07614444,2.708076942,2.157993046,0.037119525
2015-10-30,600660.SH,-0.04,130346161,13.4332,0.484439451,0.020044543,6487,53.22923218,4547393,5155863,-7.295202963,33359532,42868549,-9509017,37423719,28755382,59293307,58452627,27528485,38777160,5831047,4091389,6.650243424,0.64495954,-8.629847564,1.334644601,2484435,3192489,-708054,2784758,2141075,4414063,4349692,2050736,2887488,433699,305001,12927891,25396256,1719254.88,3000,128016,937778095,939497349.9,16500,0.034861501,6.39126E-05,2508617532,2002986332,33690733455,86.55829398,16.02840533,2.70003514,2.151584752,0.037230082
2015-11-02,600660.SH,-0.13,83074793,13.3845,0.309877701,0.025316456,5268,53.22923218,3420951,2785857,-6.181857113,20217628,25353193,-5135565,29425163,25552703,32624690,31361586,19303110,22378248,914518,2974945,4.661413962,1.520441947,-3.70164991,-2.480207203,1510601,1895301,-384700,2197946,1908402,2437561,2342405,1442301,1673063,68300,222238,14793275,24486580,1605522.8,17200,120716,928084790,929690312.8,9900,0.034838386,6.0268E-05,2508617532,2002986332,33364613176,85.72042516,15.87325323,2.673899282,2.130757796,0.037593985
2015-11-03,600660.SH,0.1,91448206,13.4003,0.340708216,0.016541353,4449,53.22923218,2869928,3954411,-8.218913556,23291822,30807871,-7516049,25955747,23997526,42003795,36445968,20337270,25411777,2954552,5396094,2.141344358,6.077568105,-5.549050355,-2.669863201,1737251,2300757,-563506,1937792,1790034,3134496,2718748,1517291,1896957,219960,403800,11009637,14827308,1732834.4,8400,129316,924267119,925999953.4,17000,0.03443616,6.45616E-05,2508617532,2002986332,33615474929,86.36493964,15.992601,2.694003788,2.146778531,0.037313433
2015-11-04,600660.SH,0.47,274064000,13.7621,0.994236889,0.040298507,10984,53.22923218,8205845,11708584,4.390724794,105112296,93078900,12033396,48588812,71326082,120252600,109548726,92030482,69037429,13081814,24041471,-8.296335892,3.905611098,8.389665553,-3.998940758,7627105,6757986,869119,3533222,5185500,8745902,7962743,6679273,5015462,947832,1742524,29782742,40592100,1441314.92,25400,103916,913457761,914899075.9,,0.032880168,5.18805E-05,2508617532,2002986332,34794525169,89.39415767,16.55353551,2.788494966,2.222075987,0.036049027
2015-11-05,600660.SH,0.04,397612848,14.0814,1.409735581,0.05407354,15077,53.22923218,14144249,14092562,7.747655579,181118733,150313059,30805674,74836168,86088543,140563601,160116899,128958590,120951803,52160143,29361256,-2.829982747,-4.91767258,2.013714356,5.733941223,12814314,10682809,2131505,5340621,6108770,10002976,11366332,9132858,8589437,3681456,2093372,49307897,60537401,2369095.56,2000,170316,902228257,904597352.6,68400,0.03238257,8.5031E-05,2508617532,2002986332,34894869870,89.65196346,16.60127462,2.796536768,2.228484281,0.035945363
2015-11-06,600660.SH,0.17,150873187,14.0692,0.535384632,0.020129403,7566,53.22923218,5994256,4729425,5.887218383,48092704,39210470,8882234,36445454,45807010,65973889,65494567,38645046,32992436,9447658,6218034,-6.204916981,0.317698598,3.746596803,2.14062158,3417086,2788760,628326,2591338,3254740,4689276,4654200,2746408,2346760,670678,442000,15998342,44930917,1388513.28,73700,98616,873295682,874684195.3,2000,0.030965684,4.92345E-05,2508617532,2002986332,35321334851,90.74763807,16.80416583,2.830714428,2.255719531,0.035511364
2015-11-09,600660.SH,0.49,432822656,14.5331,1.486871204,0.058238636,16218,53.22923218,12658199,17123628,12.40187367,238957341,185279222,53678119,65691828,100446401,126136329,145059876,138788616,119191552,100168725,66087670,-8.029749025,-4.372124873,4.527735258,7.874138409,16414907,12747643,3667264,4528687,6905725,8693033,9983259,9548998,8200395,6865909,4547248,30525470,90964060,2372229.12,3500,162816,812857092,815229321.1,67700,0.0278533,8.12866E-05,2508617532,2002986332,36550557441,93.90575899,17.38896989,2.929226507,2.334221134,0.03431709
2015-11-10,600660.SH,-0.28,329195776,14.4278,1.139134184,0.048043926,11760,53.22923218,11325805,11490897,-17.39548748,138729187,195994397,-57265210,77867115,50253413,112305962,82654454,93373689,96270397,45355498,99724000,8.38823096,9.007256521,-0.879934741,-16.51555274,9604659,13625511,-4020852,5404364,3463654,7787479,5707337,6473080,6693123,3131579,6932388,68016728,28534036,1426370.64,63000,99816,852203858,853630228.6,,0.029773732,4.98336E-05,2508617532,2002986332,35848144532,92.10111846,17.05479614,2.872933891,2.289363075,0.034989503
2015-11-11,600660.SH,-0.14,162410956,14.1096,0.574677411,0.017494752,8131,53.22923218,6875079,4635631,-19.66201159,46438104,78371365,-31933261,49473681,35383687,66293826,48450558,43703727,63241551,2734377,15129814,8.675519403,10.98649281,-12.02986823,-7.632143364,3293294,5559049,-2265755,3504494,2504957,4698522,3432304,3099523,4484003,193771,1075046,25800291,27864313,2143951.4,10000,151516,850139836,852283787.4,61700,0.029995489,7.5645E-05,2508617532,2002986332,35496938078,91.1987982,16.88770926,2.844787582,2.266934046,0.035335689
2015-11-12,600660.SH,0.02,105096527,14.0864,0.372486116,0.014840989,5644,53.22923218,4286463,3174383,-8.838753539,24645205,33934428,-9289223,33290252,29250469,46877067,41627628,24426786,29941868,218419,3992560,3.843878685,4.994873903,-5.247634872,-3.591118668,1749175,2410854,-661679,2362953,2075541,3328718,2954451,1733603,2126726,15572,284128,22421314,11445555,1574513.72,61700,111116,861115595,862690108.7,21300,0.030339863,5.54752E-05,2508617532,2002986332,35547110428,91.32770109,16.91157882,2.848808483,2.270138193,0.035285815
2015-11-13,600660.SH,-0.03,121312962,14.0825,0.43007947,0.019760056,6629,53.22923218,5091504,3522929,-6.559721953,26019164,33976957,-7957793,40818744,37469007,53826027,49217970,21677413,22751843,4341751,11225114,2.761235852,3.798486925,-0.885667931,-5.674054022,1848885,2417062,-568177,2898862,2659515,3820786,3491956,1539184,1617803,309701,799259,20588092,24542945,1822872.24,14800,128916,857160742,858983614.2,32600,0.030264596,6.43619E-05,2508617532,2002986332,35471851902,91.13434675,16.87577449,2.842777132,2.265331972,0.035360679
2015-11-16,600660.SH,0.15,149769938,14.2164,0.525966545,0.025459689,9339,53.22923218,4902947,5632091,-3.560378051,40532445,45864821,-5332376,39942519,40910385,66959282,60659041,37222338,37891213,3310107,7973608,-0.646235161,4.206612545,-0.44660164,-3.113776411,2849038,3230028,-380990,2810971,2875885,4709729,4263825,2617297,2667306,231741,562722,23974799,18589508,2165163.64,31500,151516,862546033,864711196.6,54100,0.03013506,7.5645E-05,2508617532,2002986332,35848144532,92.10111846,17.05479614,2.872933891,2.289363075,0.034989503
2015-11-17,600660.SH,-0.11,171693146,14.2842,0.60009376,0.017494752,7352,53.22923218,6738841,5280955,-3.775138467,63527374,70009028,-6481654,44703068,35304709,63145568,66062272,49870422,52812457,13656952,17196571,5.473927888,-1.698788838,-1.713542485,-2.061595982,4447637,4903508,-455871,3129072,2470307,4420987,4623881,3491344,3699287,956293,1204221,46401067,20808750,2178274.88,19000,153616,888138350,890316624.9,21100,0.031269894,7.66935E-05,2508617532,2002986332,35572196604,91.39215254,16.92351359,2.850818934,2.271740266,0.035260931
2015-11-18,600660.SH,-0.14,104255243,14.1001,0.369146353,0.014809591,5911,53.22923218,3979951,3414000,-15.25418726,23362141,39265431,-15903290,29400624,21984888,51302464,42814910,21706201,26399184,1655940,12866247,7.113058093,8.141129171,-4.501435961,-10.7527513,1656284,2787587,-1131303,2085596,1557931,3638671,3035033,1538700,1871827,117584,915760,25954830,12947056,2159576.64,59300,153816,901146124,903305700.6,59500,0.032044251,7.67933E-05,2508617532,2002986332,35220990149,90.48983228,16.75642672,2.822672626,2.249311237,0.035612536
2015-11-19,600660.SH,0.53,343024352,14.437,1.186235054,0.028490028,12796,53.22923218,8254966,15505160,-0.873268613,153708378,156703902,-2995524,66055166,76350971,121028559,107737230,102422827,110321396,51285551,46382506,-3.001479324,3.874747936,-2.302626316,1.429357703,10641928,10851868,-209940,4574039,5286936,8386959,7464122,7098128,7641732,3543800,3210136,26586016,44730614,1723864.12,57500,118316,883001526,884725390.1,22000,0.030256864,5.90698E-05,2508617532,2002986332,36550557441,93.90575899,17.38896989,2.929226507,2.334221134,0.03431709
2015-11-20,600660.SH,-0.18,204360714,14.4001,0.708525054,0.028140014,9018,53.22923218,7052867,7138793,-7.796638448,56987556,72920822,-15933266,57592112,39329200,89030155,91359801,49869765,59065161,7117791,13855661,8.936606084,-1.139967636,-4.499590856,-3.297047592,3960476,5068635,-1108159,3996652,2725396,6182675,6345772,3464973,4104001,495503,964634,34527679,23411744,1371597.24,26000,95316,894117461,895489058.2,3000,0.031021,4.75869E-05,2508617532,2002986332,36099006285,92.74563294,17.17414391,2.893038396,2.305383811,0.034746352
2015-11-23,600660.SH,-0.17,128249075,14.3452,0.446343735,0.017373176,8064,53.22923218,4023045,4917159,-1.382787361,48864605,50638017,-1773412,34531502,31172670,44628638,46214058,42684019,47177032,6180586,3460985,2.618991209,-1.236203848,-3.503349244,2.120561883,3405107,3533269,-128162,2407804,2171573,3111693,3219762,2974907,3291528,430200,241741,15991285,19172965,2601065.52,2300,182916,890948660,893549725.5,89900,0.031280602,9.13216E-05,2508617532,2002986332,35672541305,91.64995833,16.9712527,2.858860736,2.278148561,0.035161744
2015-11-24,600660.SH,-0.08,139830518,14.1065,0.494884156,0.021097046,7457,53.22923218,5936776,3975686,-9.240183892,24469505,37390102,-12920597,54687974,32294867,60171773,69644283,22434518,30418367,2034987,6971735,16.01446331,-6.774279417,-5.70966132,-3.530522572,1733835,2651477,-917642,3876718,2286029,4266509,4939556,1589361,2156069,144474,495408,20558911,19103690,1709752.24,75000,120916,892403881,894113633.2,13000,0.031508959,6.03679E-05,2508617532,2002986332,35471851902,91.13434675,16.87577449,2.842777132,2.265331972,0.035360679
2015-11-25,600660.SH,0.06,92780615,14.1333,0.327745322,0.00990099,4980,53.22923218,3424075,3140619,6.005224259,30690908,25119224,5571684,27982829,28658746,33924600,38820367,22223684,23127563,8467224,1991661,-0.728511015,-5.276713244,-0.974211046,6.979435306,2169609,1776361,393248,1980717,2028454,2401468,2746979,1571755,1635368,597854,140993,13637468,15890964,2032247.2,22000,143116,890150385,892182632.2,44200,0.031296592,7.14513E-05,2508617532,2002986332,35622368954,91.52105544,16.94738315,2.854839835,2.274944414,0.035211268
2015-11-26,600660.SH,0.12,140306042,14.2464,0.49169317,0.014084507,6571,53.22923218,4447897,5400650,-3.633773662,40691478,45789882,-5098404,39565066,36574007,59918580,57811236,37594783,38362960,3096695,7426922,2.131810546,1.501962403,-0.547501012,-3.08627265,2853696,3213052,-359356,2778496,2566674,4207155,4059621,2636787,2691875,216909,521177,13794106,17606629,2825565.12,5000,197316,886337862,889163427.1,59200,0.03090141,9.85109E-05,2508617532,2002986332,35923403058,92.29447281,17.09060047,2.878965242,2.294169296,0.034916201
2015-11-27,600660.SH,-0.49,195360574,13.9856,0.697392977,0.042597765,10268,53.22923218,7744222,6224464,-12.87085592,47530917,72675495,-25144578,54883075,43781220,92351285,78308561,41738956,53692383,5791961,18983112,5.682751014,7.188105416,-6.118648587,-6.752207331,3404943,5204067,-1799124,3923062,3129669,6599081,5593350,2988141,3844740,416802,1359327,24250017,38470765,2746859.28,29300,198616,872117114,874863973.3,30600,0.031482894,9.91599E-05,2508617532,2002986332,34694180468,89.13635188,16.5057964,2.780453163,2.215667693,0.03615329
2015-11-30,600660.SH,0.18,160206132,13.8927,0.575724298,0.025307303,7662,53.22923218,5227928,6303751,4.108812764,63661913,57079343,6582570,41794824,38886967,54281235,63771662,34281262,39469038,29380651,17610305,1.815072222,-5.923884986,-3.238188161,7.347000925,4583503,4112259,471244,3006779,2795953,3907497,4589567,2467003,2842614,2116500,1269645,24786476,22755355,2720966.16,25000,194216,874148235,876869201.2,20600,0.031150783,9.69632E-05,2508617532,2002986332,35145731623,90.29647793,16.72062239,2.816641274,2.244505016,0.035688794
2015-12-01,600660.SH,0.64,258782217,14.3804,0.898434039,0.067094932,12591,53.22923218,6671896,11323615,13.80529212,116051129,80325488,35725641,56053284,78483733,86535614,99830806,81121682,70227437,34929447,10098051,-8.667693345,-5.137598771,4.209812068,9.595480048,8049258,5586750,2462508,3911496,5455734,6024557,6942827,5635002,4886481,2414256,700269,27858359,28169492,3217374.4,7200,219616,873837102,877054476.4,32600,0.029779326,0.000109644,2508617532,2002986332,36751246844,94.42137057,17.48444811,2.945310112,2.347037722,0.034129693
2015-12-02,600660.SH,0.33,411330096,15.0071,1.36840779,0.066894198,20881,53.22923218,11451917,15957104,2.528579625,170939395,160538586,10400809,112751877,110745551,127333686,139740821,126009571,125869517,44929824,34669069,0.487765427,-3.016345052,0.034049052,2.494530573,11351838,10698242,653596,7529558,7378395,8506725,9311484,8392871,8398883,2958967,2299359,28745551,46160671,2635221.68,51800,175916,855982189,858617410.7,9100,0.028528237,8.78269E-05,2508617532,2002986332,37579090629,96.54826834,17.87829574,3.011654981,2.399906149,0.033377837
2015-12-03,600660.SH,0.01,181016399,14.8776,0.607445683,0.024032043,9673,53.22923218,5534422,6632632,-2.372397763,60817719,65112148,-4294429,47471458,47243350,72087794,68021474,50483696,49228806,10334023,15883342,0.126015102,2.246382108,0.693246583,-3.065644345,4084122,4385079,-300957,3192932,3171521,4847400,4567854,3388522,3311680,695600,1073399,21769306,18859713,2986247.84,7100,199216,858891782,861878029.8,30400,0.028606112,9.94595E-05,2508617532,2002986332,37604176805,96.61271979,17.89023052,3.013665432,2.401508222,0.03335557
2015-12-04,600660.SH,0.11,283892144,15.1272,0.936951426,0.04269513,11763,53.22923218,9171825,9595184,3.902179836,106881528,95803546,11077982,54720801,72780010,121650168,114668941,92066579,85059022,14814949,10744524,-6.361292266,2.45911243,2.468387079,1.433792758,7063049,6335520,727529,3625837,4806497,8035423,7582292,6081197,5624177,981852,711343,16090934,41158330,2071961.6,90500,137216,833824386,835896347.6,28500,0.027568914,6.85057E-05,2508617532,2002986332,37880124733,97.32168571,18.02151307,3.035780388,2.419131031,0.033112583
2015-12-07,600660.SH,-0.09,141998743,15.0876,0.469878893,0.028476821,7278,53.22923218,4855772,4555838,-6.070291059,53189475,61809212,-8619737,40351512,33113582,48292423,46910617,43520951,40966540,9668524,20842672,5.097178924,0.973111431,1.79889691,-7.869187969,3513754,4094095,-580341,2681384,2196228,3205472,3110287,2875233,2714328,638521,1379767,15339881,13649267,2514415.16,30500,167516,835515000,838029415.2,60800,0.02779045,8.36331E-05,2508617532,2002986332,37654349155,96.74162268,17.91410007,3.017686333,2.40471237,0.033311126
